date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_cases_koronavirus,total_deaths_koronavirus,total_vaccinations_koronavirus,people_vaccinated_koronavirus,people_fully_vaccinated_koronavirus
2021-07-28,HRV,Europe,Croatia,363039.0,198.0,155.571,8249.0,2.0,0.7140000000000001,1.15,0.024,,,143.0,35.035,,,3042701.0,1632151.0,1410550.0,11138.0,11052.0,4081657.0,73.726,363039.0,8249.0,3031563.0,1628084.0,1403479.0
2021-07-29,HRV,Europe,Croatia,363227.0,188.0,156.857,8250.0,1.0,0.7140000000000001,1.15,0.022,,,149.0,36.505,,,,,,,10709.0,4081657.0,73.726,363227.0,8250.0,3042701.0,1632151.0,1410550.0
2021-07-30,HRV,Europe,Croatia,363397.0,170.0,156.0,8254.0,4.0,1.286,1.16,0.019,,,154.0,37.73,,,3068657.0,1643402.0,1425255.0,,10189.0,4081657.0,73.726,363397.0,8254.0,3057321.0,1639095.0,1418226.0
2021-07-31,HRV,Europe,Croatia,363615.0,218.0,159.857,8259.0,5.0,2.0,1.17,0.02,,,150.0,36.75,,,3078364.0,1646466.0,1431898.0,9707.0,10760.0,4081657.0,73.726,363615.0,8259.0,3068657.0,1643402.0,1425255.0
2021-08-01,HRV,Europe,Croatia,363758.0,143.0,162.429,8263.0,4.0,2.571,1.17,0.02,,,150.0,36.75,,126.729,3080719.0,1647156.0,1433563.0,2355.0,10281.0,4081657.0,73.726,363758.0,8263.0,3078364.0,1646466.0,1431898.0
2021-08-02,HRV,Europe,Croatia,363787.0,29.0,162.714,8266.0,3.0,2.714,1.17,0.02,,,156.0,38.22,,,3091467.0,1650326.0,1493859.0,10748.0,10431.0,4081657.0,73.726,363787.0,8266.0,3080719.0,1647156.0,1433563.0
2021-08-03,HRV,Europe,Croatia,363973.0,186.0,161.714,8267.0,1.0,2.857,1.17,0.021,,,149.0,36.505,,,3099209.0,1653601.0,1498932.0,7742.0,9664.0,4081657.0,73.726,363973.0,8267.0,3091467.0,1650326.0,1493859.0
2021-08-04,HRV,Europe,Croatia,364244.0,271.0,172.143,8267.0,0.0,2.571,1.17,0.023,,,153.0,37.485,,,3109586.0,1656936.0,1506706.0,10377.0,9555.0,4081657.0,73.726,364244.0,8267.0,3099209.0,1653601.0,1498932.0
2021-08-05,HRV,Europe,Croatia,364491.0,247.0,180.571,8270.0,3.0,2.857,1.16,0.025,,,154.0,37.73,,,3110259.0,1657443.0,1506924.0,673.0,7797.0,4081657.0,73.726,364491.0,8270.0,3109586.0,1656936.0,1506706.0
2021-08-06,HRV,Europe,Croatia,364599.0,108.0,171.71400000000003,8270.0,0.0,2.286,1.14,0.027000000000000003,,,163.0,39.935,,,3118842.0,1660504.0,1513106.0,8583.0,7169.0,4081657.0,73.726,364599.0,8270.0,3110259.0,1657443.0,1506924.0
2021-08-07,HRV,Europe,Croatia,364832.0,233.0,173.857,8271.0,1.0,1.714,1.2,0.026,,,166.0,40.67,,,3123548.0,1662342.0,1516479.0,4706.0,6455.0,4081657.0,73.726,364832.0,8271.0,3118842.0,1660504.0,1513106.0
2021-08-08,HRV,Europe,Croatia,365045.0,213.0,183.857,8272.0,1.0,1.286,1.27,0.026,,,166.0,40.67,,146.845,3125230.0,1663029.0,1517761.0,1682.0,6359.0,4081657.0,73.726,365045.0,8272.0,3123548.0,1662342.0,1516479.0
2021-08-09,HRV,Europe,Croatia,365089.0,44.0,186.0,8273.0,1.0,1.0,1.3,0.028,,,190.0,46.55,,,3131892.0,1665334.0,1522586.0,6662.0,5775.0,4081657.0,73.726,365089.0,8273.0,3125230.0,1663029.0,1517761.0
2021-08-10,HRV,Europe,Croatia,365335.0,246.0,194.571,8275.0,2.0,1.143,1.33,0.029,,,189.0,46.305,,,3140874.0,1667896.0,1529492.0,8982.0,5952.0,4081657.0,73.726,365335.0,8275.0,3131892.0,1665334.0,1522586.0
2021-08-11,HRV,Europe,Croatia,365716.0,381.0,210.286,8275.0,0.0,1.143,1.36,0.031,,,196.0,48.02,,,3148900.0,1671367.0,1534745.0,8026.0,5616.0,4081657.0,73.726,365716.0,8275.0,3140874.0,1667896.0,1529492.0
2021-08-12,HRV,Europe,Croatia,366049.0,333.0,222.571,8278.0,3.0,1.143,1.36,0.032,,,192.0,47.04,,,3157783.0,1674878.0,1540880.0,8883.0,6789.0,4081657.0,73.726,366049.0,8278.0,3148900.0,1671367.0,1534745.0
2021-08-13,HRV,Europe,Croatia,366357.0,308.0,251.143,8280.0,2.0,1.429,1.37,0.035,,,199.0,48.755,,,3166258.0,1678479.0,1546645.0,8475.0,6774.0,4081657.0,73.726,366357.0,8280.0,3157783.0,1674878.0,1540880.0
2021-08-14,HRV,Europe,Croatia,366724.0,367.0,270.286,8282.0,2.0,1.571,1.37,0.038,,,192.0,47.04,,,,,,,6376.0,4081657.0,73.726,366724.0,8282.0,3166258.0,1678479.0,1546645.0
2021-08-15,HRV,Europe,Croatia,367022.0,298.0,282.4290000000001,8283.0,1.0,1.571,1.37,0.039,,,192.0,47.04,,176.013,3170096.0,1679731.0,1549881.0,,6409.0,4081657.0,73.726,367022.0,8283.0,3169677.0,1679544.0,1549488.0
2021-08-16,HRV,Europe,Croatia,367068.0,46.0,282.714,8285.0,2.0,1.714,1.36,0.037000000000000005,,,212.0,51.94,,,3176538.0,1682143.0,1554491.0,6442.0,6378.0,4081657.0,73.726,367068.0,8285.0,3170096.0,1679731.0,1549881.0
2021-08-17,HRV,Europe,Croatia,367409.0,341.0,296.286,8288.0,3.0,1.857,1.36,0.039,,,220.0,53.9,,,3182592.0,1684554.0,1558636.0,6054.0,5960.0,4081657.0,73.726,367409.0,8288.0,3176538.0,1682143.0,1554491.0
2021-08-18,HRV,Europe,Croatia,367933.0,524.0,316.714,8291.0,3.0,2.286,1.38,0.04,,,235.0,57.575,,,3191520.0,1688016.0,1564842.0,8928.0,6089.0,4081657.0,73.726,367933.0,8291.0,3182592.0,1684554.0,1558636.0
2021-08-19,HRV,Europe,Croatia,368419.0,486.0,338.571,8294.0,3.0,2.286,1.38,0.042,,,244.0,59.78,,,3200638.0,1691778.0,1571296.0,9118.0,6122.0,4081657.0,73.726,368419.0,8294.0,3191520.0,1688016.0,1564842.0
2021-08-20,HRV,Europe,Croatia,368887.0,468.0,361.429,8295.0,1.0,2.143,1.37,0.043,,,251.0,61.495,,,3208101.0,1694827.0,1576504.0,7463.0,5978.0,4081657.0,73.726,368887.0,8295.0,3200638.0,1691778.0,1571296.0
2021-08-21,HRV,Europe,Croatia,369392.0,505.0,381.143,8298.0,3.0,2.286,1.35,0.045,,,269.0,65.905,,,3212084.0,1697152.0,1578699.0,3983.0,6272.0,4081657.0,73.726,369392.0,8298.0,3208101.0,1694827.0,1576504.0
2021-08-22,HRV,Europe,Croatia,369765.0,373.0,391.857,8301.0,3.0,2.571,1.34,0.046,,,275.0,67.375,,242.395,3212783.0,1697583.0,1579035.0,699.0,6098.0,4081657.0,73.726,369765.0,8301.0,3212084.0,1697152.0,1578699.0
2021-08-23,HRV,Europe,Croatia,369838.0,73.0,395.714,8303.0,2.0,2.571,1.32,0.046,,,307.0,75.215,,,3219595.0,1700378.0,1583703.0,6812.0,6151.0,4081657.0,73.726,369838.0,8303.0,3212783.0,1697583.0,1579035.0
2021-08-24,HRV,Europe,Croatia,370308.0,470.0,414.143,8306.0,3.0,2.571,1.31,0.046,,,330.0,80.85,,,3227814.0,1703929.0,1589077.0,8219.0,6460.0,4081657.0,73.726,370308.0,8306.0,3219595.0,1700378.0,1583703.0
2021-08-25,HRV,Europe,Croatia,370985.0,677.0,436.0,8310.0,4.0,2.714,1.3,0.048,,,356.0,87.219,,,,,,,6400.0,4081657.0,73.726,370985.0,8310.0,3227814.0,1703929.0,1589077.0
2021-08-26,HRV,Europe,Croatia,371623.0,638.0,457.714,8316.0,6.0,3.143,1.3,0.05,,,378.0,92.609,,,3244822.0,1712434.0,1599278.0,,6312.0,4081657.0,73.726,371623.0,8316.0,3236170.0,1708154.0,1594019.0
2021-08-27,HRV,Europe,Croatia,372219.0,596.0,476.0,8318.0,2.0,3.286,1.28,0.052000000000000005,,,372.0,91.139,,,3253119.0,1716520.0,1604377.0,8297.0,6431.0,4081657.0,73.726,372219.0,8318.0,3244822.0,1712434.0,1599278.0
2021-08-28,HRV,Europe,Croatia,372814.0,595.0,488.857,8324.0,6.0,3.714,1.27,0.052000000000000005,,,374.0,91.629,,,3257094.0,1718925.0,1606701.0,3975.0,6430.0,4081657.0,73.726,372814.0,8324.0,3253119.0,1716520.0,1604377.0
2021-08-29,HRV,Europe,Croatia,373191.0,377.0,489.429,8325.0,1.0,3.429,1.27,0.05,,,387.0,94.814,,339.957,3258375.0,1719744.0,1607430.0,1281.0,6513.0,4081657.0,73.726,373191.0,8325.0,3257094.0,1718925.0,1606701.0
2021-08-30,HRV,Europe,Croatia,373330.0,139.0,498.857,8331.0,6.0,4.0,1.29,0.055,,,427.0,104.614,,,3264851.0,1723136.0,1611262.0,6476.0,6465.0,4081657.0,73.726,,,,,
2021-08-31,HRV,Europe,Croatia,373998.0,668.0,527.143,8334.0,3.0,4.0,1.3,0.058,,,423.0,103.634,,,,,,,6299.0,4081657.0,73.726,373998.0,8334.0,3264851.0,1723136.0,1611262.0
2021-09-01,HRV,Europe,Croatia,374803.0,805.0,545.429,8338.0,4.0,4.0,1.29,0.061,,,440.0,107.799,,,3278961.0,1730522.0,1619592.0,,6092.0,4081657.0,73.726,374803.0,8338.0,3264851.0,1726531.0,1614792.0
2021-09-02,HRV,Europe,Croatia,375601.0,798.0,568.286,8349.0,11.0,4.714,1.3,0.063,,,450.0,110.249,,,3286459.0,1734997.0,1624041.0,7498.0,5948.0,4081657.0,73.726,375601.0,8349.0,3278961.0,1730522.0,1619592.0
2021-09-03,HRV,Europe,Croatia,376417.0,816.0,599.714,8355.0,6.0,5.2860000000000005,1.31,0.067,,,457.0,111.964,,,3293563.0,1738722.0,1628334.0,7104.0,5778.0,4081657.0,73.726,376417.0,8355.0,3286459.0,1734997.0,1624041.0
2021-09-04,HRV,Europe,Croatia,377299.0,882.0,640.714,8362.0,7.0,5.4289999999999985,1.3,0.071,,,469.0,114.904,,,3296797.0,1740837.0,1630259.0,3234.0,5672.0,4081657.0,73.726,377299.0,8362.0,3293563.0,1738722.0,1628334.0
2021-09-05,HRV,Europe,Croatia,377838.0,539.0,663.857,8370.0,8.0,6.4289999999999985,1.29,0.07400000000000001,,,485.0,118.824,,406.339,3297256.0,1741244.0,1630465.0,459.0,5554.0,4081657.0,73.726,377838.0,8370.0,3296797.0,1740837.0,1630259.0
2021-09-06,HRV,Europe,Croatia,378022.0,184.0,670.2860000000002,8375.0,5.0,6.2860000000000005,1.29,0.075,,,518.0,126.909,,,3302352.0,1744048.0,1633388.0,5096.0,5357.0,4081657.0,73.726,378022.0,8375.0,3297256.0,1741244.0,1630465.0
2021-09-07,HRV,Europe,Croatia,378726.0,704.0,675.429,8385.0,10.0,7.286,1.29,0.075,,,518.0,126.909,,,,,,,5193.0,4081657.0,73.726,378726.0,8385.0,3302352.0,1744048.0,1633388.0
2021-09-08,HRV,Europe,Croatia,379963.0,1237.0,737.143,8395.0,10.0,8.142999999999999,1.3,0.08,,,540.0,132.299,,,3314168.0,1750418.0,,,5030.0,4081657.0,73.726,379963.0,8395.0,3308183.0,1747068.0,1636849.0
2021-09-09,HRV,Europe,Croatia,380904.0,941.0,757.571,8405.0,10.0,8.0,1.29,0.08199999999999999,,,554.0,135.72899999999998,,,3321265.0,1754731.0,,7097.0,4972.0,4081657.0,73.726,380904.0,8405.0,3314168.0,1750418.0,1640053.0
2021-09-10,HRV,Europe,Croatia,381946.0,1042.0,789.857,8413.0,8.0,8.286,1.31,0.085,,,552.0,135.239,,,3326927.0,1757756.0,,5662.0,4766.0,4081657.0,73.726,381946.0,8413.0,3321265.0,1754731.0,1643710.0
2021-09-11,HRV,Europe,Croatia,383108.0,1162.0,829.857,8427.0,14.0,9.286,1.32,0.09,,,559.0,136.954,,,3330644.0,1759542.0,,3717.0,4835.0,4081657.0,73.726,383108.0,8427.0,3326927.0,1757756.0,1647073.0
2021-09-12,HRV,Europe,Croatia,383915.0,807.0,868.143,8440.0,13.0,10.0,1.32,0.092,,,572.0,140.139,,441.541,3331246.0,1759871.0,,602.0,4856.0,4081657.0,73.726,383915.0,8440.0,3330644.0,1759542.0,1649627.0
2021-09-13,HRV,Europe,Croatia,384082.0,167.0,865.7139999999998,8447.0,7.0,10.286,1.32,0.092,,,592.0,145.039,,,3335991.0,1762738.0,,4745.0,4806.0,4081657.0,73.726,384082.0,8447.0,3331246.0,1759871.0,1650034.0
2021-09-14,HRV,Europe,Croatia,385056.0,974.0,904.286,8456.0,9.0,10.143,1.33,0.096,,,600.0,146.999,,,3341864.0,1766447.0,,5873.0,4801.0,4081657.0,73.726,385056.0,8456.0,3335991.0,1762738.0,1652731.0
2021-09-15,HRV,Europe,Croatia,386891.0,1835.0,989.714,8463.0,7.0,9.714,1.34,0.104,,,603.0,147.734,,,3348958.0,1770818.0,,7094.0,4970.0,4081657.0,73.726,386891.0,8463.0,3341864.0,1766447.0,1655970.0
2021-09-16,HRV,Europe,Croatia,388260.0,1369.0,1050.857,8472.0,9.0,9.571,1.3,0.109,,,628.0,153.859,,,3356659.0,1775653.0,,7701.0,5056.0,4081657.0,73.726,388260.0,8472.0,3348958.0,1770818.0,1659728.0
2021-09-17,HRV,Europe,Croatia,389654.0,1394.0,1101.143,8481.0,9.0,9.714,1.27,0.113,,,651.0,159.494,,,3364565.0,1780180.0,,7906.0,5377.0,4081657.0,73.726,389654.0,8481.0,3356659.0,1775653.0,1663891.0
2021-09-18,HRV,Europe,Croatia,391109.0,1455.0,1143.0,8493.0,12.0,9.429,1.24,0.116,,,659.0,161.454,,,3368323.0,1782472.0,,3758.0,5383.0,4081657.0,73.726,391109.0,8493.0,3364565.0,1780180.0,1668319.0
2021-09-19,HRV,Europe,Croatia,391984.0,875.0,1152.714,8500.0,7.0,8.571,1.2,0.118,,,683.0,167.334,,517.981,3369026.0,1782796.0,,703.0,5397.0,4081657.0,73.726,391984.0,8500.0,3368323.0,1782472.0,1670626.0
2021-09-20,HRV,Europe,Croatia,392248.0,264.0,1166.571,8514.0,14.0,9.571,1.18,0.12,,,692.0,169.53900000000004,,,3374095.0,1785666.0,,5069.0,5443.0,4081657.0,73.726,392248.0,8514.0,3369026.0,1782796.0,1671137.0
2021-09-21,HRV,Europe,Croatia,393285.0,1037.0,1175.571,8526.0,12.0,10.0,1.14,0.122,,,689.0,168.804,,,3380570.0,1789718.0,,6475.0,5529.0,4081657.0,73.726,393285.0,8526.0,3374095.0,1785666.0,1674087.0
2021-09-22,HRV,Europe,Croatia,395097.0,1812.0,1172.286,8539.0,13.0,10.857,1.11,0.122,,,706.0,172.96900000000005,,,3388015.0,1793806.0,,7445.0,5580.0,4081657.0,73.726,395097.0,8539.0,3380570.0,1789718.0,1677846.0
2021-09-23,HRV,Europe,Croatia,396470.0,1373.0,1172.857,8554.0,15.0,11.714,1.08,0.123,,,694.0,170.02900000000002,,,3397030.0,1799370.0,,9015.0,5767.0,4081657.0,73.726,396470.0,8554.0,3388015.0,1793806.0,1682093.0
2021-09-24,HRV,Europe,Croatia,397761.0,1291.0,1158.143,8566.0,12.0,12.143,1.07,0.124,,,678.0,166.109,,,3404014.0,1803468.0,,6984.0,5636.0,4081657.0,73.726,397761.0,8566.0,3397030.0,1799370.0,1686909.0
2021-09-25,HRV,Europe,Croatia,399054.0,1293.0,1135.0,8580.0,14.0,12.429,1.07,0.124,,,661.0,161.944,,,3407385.0,1805370.0,,3371.0,5580.0,4081657.0,73.726,399054.0,8580.0,3404014.0,1803468.0,1690798.0
2021-09-26,HRV,Europe,Croatia,399891.0,837.0,1129.571,8595.0,15.0,13.571,1.09,0.124,,,692.0,169.53900000000004,,509.935,3408049.0,1805773.0,,664.0,5575.0,4081657.0,73.726,399891.0,8595.0,3407385.0,1805370.0,1693075.0
2021-09-27,HRV,Europe,Croatia,400108.0,217.0,1122.857,8606.0,11.0,13.143,1.1,0.125,,,720.0,176.399,,,3413174.0,1808877.0,,5125.0,5583.0,4081657.0,73.726,400108.0,8606.0,3408049.0,1805773.0,1693549.0
2021-09-28,HRV,Europe,Croatia,401169.0,1061.0,1126.286,8614.0,8.0,12.571,1.11,0.126,,,738.0,180.80900000000003,,,3419381.0,1812532.0,,6207.0,5544.0,4081657.0,73.726,401169.0,8614.0,3413174.0,1808877.0,1696408.0
2021-09-29,HRV,Europe,Croatia,403080.0,1911.0,1140.429,8628.0,14.0,12.714,1.12,0.13,,,745.0,182.524,,,3428029.0,1817444.0,,8648.0,5716.0,4081657.0,73.726,403080.0,8628.0,3419381.0,1812532.0,1700089.0
2021-09-30,HRV,Europe,Croatia,404790.0,1710.0,1188.571,8640.0,12.0,12.286,1.11,0.136,,,741.0,181.544,,,3436799.0,1822966.0,,8770.0,5681.0,4081657.0,73.726,404790.0,8640.0,3428029.0,1817444.0,1705090.0
2021-10-01,HRV,Europe,Croatia,406307.0,1517.0,1220.857,8650.0,10.0,12.0,1.1,0.14,,,738.0,180.80900000000003,,,,,,,5420.0,4081657.0,73.726,406307.0,8650.0,3436799.0,1822966.0,1709647.0
2021-10-02,HRV,Europe,Croatia,407755.0,1448.0,1243.0,8664.0,14.0,12.0,1.09,0.141,,,744.0,182.279,,,3447108.0,1829251.0,,,5675.0,4081657.0,73.726,407755.0,8664.0,3443922.0,1827286.0,1713279.0
2021-10-03,HRV,Europe,Croatia,408699.0,944.0,1258.286,8678.0,14.0,11.857,1.09,0.152,,,779.0,190.854,,564.248,,,,,6010.0,4081657.0,73.726,408699.0,8678.0,3447108.0,1829251.0,1714992.0
2021-10-04,HRV,Europe,Croatia,408918.0,219.0,1258.571,8685.0,7.0,11.286,1.09,0.14400000000000002,,,810.0,198.449,,,3453133.0,1832889.0,,,5708.0,4081657.0,73.726,408918.0,8685.0,3447751.0,1829701.0,1715307.0
2021-10-05,HRV,Europe,Croatia,409992.0,1074.0,1260.429,8704.0,19.0,12.857,1.09,0.14400000000000002,,,822.0,201.389,,,3460702.0,,,7569.0,5903.0,4081657.0,73.726,409992.0,8704.0,3453133.0,1832889.0,1718074.0
2021-10-06,HRV,Europe,Croatia,411917.0,1925.0,1262.429,8722.0,18.0,13.429,1.08,0.145,,,820.0,200.899,,,3467940.0,,,7238.0,5702.0,4081657.0,73.726,411917.0,8722.0,3460702.0,1837585.0,1623117.0
2021-10-07,HRV,Europe,Croatia,413665.0,1748.0,1267.857,8730.0,8.0,12.857,1.08,0.14300000000000002,,,823.0,201.634,,,3475957.0,,,8017.0,5594.0,4081657.0,73.726,413665.0,8730.0,3467940.0,1842185.0,1625755.0
2021-10-08,HRV,Europe,Croatia,415356.0,1691.0,1292.714,8752.0,22.0,14.571,1.08,0.146,,,805.0,197.224,,,,,,,5588.0,4081657.0,73.726,415356.0,8752.0,3475957.0,1846883.0,1629074.0
2021-10-09,HRV,Europe,Croatia,416950.0,1594.0,1313.571,8763.0,11.0,14.143,1.07,0.15,,,814.0,199.429,,,3486177.0,1852552.0,,,5581.0,4081657.0,73.726,416950.0,8763.0,3482880.0,1850652.0,1733195.0
2021-10-10,HRV,Europe,Croatia,417858.0,908.0,1308.429,8772.0,9.0,13.429,1.08,0.14300000000000002,,,839.0,205.554,,623.589,3486793.0,1852899.0,1633894.0,616.0,5239.0,4081657.0,73.726,417858.0,8772.0,3486177.0,1852552.0,1735022.0
2021-10-11,HRV,Europe,Croatia,418028.0,170.0,1301.429,8778.0,6.0,13.286,1.09,0.149,,,866.0,212.169,,,3491225.0,1855439.0,1737752.0,4432.0,5442.0,4081657.0,73.726,418028.0,8778.0,3486793.0,1852899.0,1633894.0
2021-10-12,HRV,Europe,Croatia,419035.0,1007.0,1291.857,8802.0,24.0,14.0,1.09,0.14800000000000002,,,870.0,213.149,,,3496972.0,1858610.0,1741129.0,5747.0,5181.0,4081657.0,73.726,419035.0,8802.0,3491225.0,1855439.0,1737752.0
2021-10-13,HRV,Europe,Croatia,421057.0,2022.0,1305.714,8829.0,27.0,15.286,1.11,0.151,,,855.0,209.474,,,3503116.0,1861783.0,1744717.0,6144.0,5025.0,4081657.0,73.726,421057.0,8829.0,3496972.0,1858610.0,1741129.0
2021-10-14,HRV,Europe,Croatia,422908.0,1851.0,1320.429,8847.0,18.0,16.714000000000002,1.14,0.155,,,869.0,212.904,,,3510623.0,1865665.0,1749058.0,7507.0,4952.0,4081657.0,73.726,422908.0,8847.0,3503116.0,1861783.0,1744717.0
2021-10-15,HRV,Europe,Croatia,424666.0,1758.0,1330.0,8862.0,15.0,15.714,1.17,0.158,,,873.0,213.884,,,3516613.0,1868374.0,1752644.0,5990.0,5078.0,4081657.0,73.726,424666.0,8862.0,3510623.0,1865665.0,1749058.0
2021-10-16,HRV,Europe,Croatia,426613.0,1947.0,1380.429,8877.0,15.0,16.285999999999998,1.22,0.171,,,871.0,213.394,,,3520008.0,1870176.0,1754676.0,3395.0,4833.0,4081657.0,73.726,426613.0,8877.0,3516613.0,1868374.0,1752644.0
2021-10-17,HRV,Europe,Croatia,427914.0,1301.0,1436.571,8896.0,19.0,17.714000000000006,1.27,0.185,,,903.0,221.234,,658.7919999999998,3520417.0,1870455.0,1754919.0,409.0,4803.0,4081657.0,73.726,427914.0,8896.0,3520008.0,1870176.0,1754676.0
2021-10-18,HRV,Europe,Croatia,428233.0,319.0,1457.8570000000002,8907.0,11.0,18.429,1.32,0.17600000000000002,,,945.0,231.524,,,3524319.0,1872076.0,1757089.0,3902.0,4728.0,4081657.0,73.726,428233.0,8907.0,3520417.0,1870455.0,1754919.0
2021-10-19,HRV,Europe,Croatia,429974.0,1741.0,1562.714,8928.0,21.0,18.0,1.39,0.19,,,947.0,232.014,,,3530290.0,1875073.0,1760158.0,5971.0,4760.0,4081657.0,73.726,429974.0,8928.0,3524319.0,1872076.0,1757089.0
2021-10-20,HRV,Europe,Croatia,433136.0,3162.0,1725.571,8951.0,23.0,17.429000000000002,1.44,0.206,,,939.0,230.054,,,3537299.0,1877622.0,1763617.0,7009.0,4883.0,4081657.0,73.726,433136.0,8951.0,3530290.0,1875073.0,1760158.0
2021-10-21,HRV,Europe,Croatia,436189.0,3053.0,1897.286,8968.0,17.0,17.285999999999998,1.46,0.222,,,975.0,238.874,,,3545766.0,1881702.0,1767965.0,8467.0,5020.0,4081657.0,73.726,436189.0,8968.0,3537299.0,1877622.0,1763617.0
2021-10-22,HRV,Europe,Croatia,439447.0,3258.0,2111.571,8985.0,17.0,17.570999999999998,1.47,0.241,,,997.0,244.264,,,3554203.0,1885279.0,1772187.0,8437.0,5370.0,4081657.0,73.726,439447.0,8985.0,3545766.0,1881702.0,1767965.0
2021-10-23,HRV,Europe,Croatia,443032.0,3585.0,2345.571,9010.0,25.0,19.0,1.46,0.251,,,1033.0,253.083,,,3557853.0,1886923.0,1774037.0,3650.0,5406.0,4081657.0,73.726,443032.0,9010.0,3554203.0,1885279.0,1772187.0
2021-10-24,HRV,Europe,Croatia,445325.0,2293.0,2487.286,9038.0,28.0,20.286,1.45,0.271,,,1091.0,267.293,,815.695,3558842.0,1887251.0,1774513.0,989.0,5489.0,4081657.0,73.726,445325.0,9038.0,3557853.0,1886923.0,1774037.0
2021-10-25,HRV,Europe,Croatia,446005.0,680.0,2538.857,9060.0,22.0,21.857,1.44,0.281,,,,,,,3566066.0,1889710.0,1777373.0,7224.0,5964.0,4081657.0,73.726,446005.0,9060.0,3558842.0,1887251.0,1774513.0
2021-10-26,HRV,Europe,Croatia,449365.0,3360.0,2770.143,9090.0,30.0,23.143,1.45,0.292,,,,,,,3575459.0,1894067.0,1781470.0,9393.0,6453.0,4081657.0,73.726,449365.0,9090.0,3566066.0,1889710.0,1777373.0
2021-10-27,HRV,Europe,Croatia,453936.0,4571.0,2971.429,9116.0,26.0,23.571,1.4,0.307,,,,,,,,,,,7175.0,4081657.0,73.726,453936.0,9116.0,3575459.0,1894067.0,1781470.0
2021-10-28,HRV,Europe,Croatia,458090.0,4154.0,3128.7140000000004,9142.0,26.0,24.857,1.35,0.317,,,,,,,3599586.0,1903995.0,1791056.0,,7689.0,4081657.0,73.726,458090.0,9142.0,3586590.0,1898271.0,1785981.0
2021-10-29,HRV,Europe,Croatia,462482.0,4392.0,3290.7140000000004,9168.0,26.0,26.143,1.33,0.327,,,,,,,3610412.0,1908486.0,1795287.0,10826.0,8030.0,4081657.0,73.726,462482.0,9168.0,3599586.0,1903995.0,1791056.0
2021-10-30,HRV,Europe,Croatia,467029.0,4547.0,3428.143,9198.0,30.0,26.857,1.31,0.353,,,,,,,,,,,7943.0,4081657.0,73.726,467029.0,9198.0,3610412.0,1908486.0,1795287.0
2021-10-31,HRV,Europe,Croatia,470348.0,3319.0,3574.7140000000004,9220.0,22.0,26.0,1.29,0.355,,,,,,,3616491.0,1911657.0,1798069.0,,8236.0,4081657.0,73.726,470348.0,9220.0,3615769.0,1911239.0,1797683.0
2021-11-01,HRV,Europe,Croatia,471474.0,1126.0,3638.429,9251.0,31.0,27.286,1.26,0.35,,,,,,,3617177.0,1911771.0,1798141.0,686.0,7302.0,4081657.0,73.726,471474.0,9251.0,3616491.0,1911657.0,1798069.0
2021-11-02,HRV,Europe,Croatia,472259.0,785.0,3270.571,9291.0,40.0,28.714,1.21,0.317,,,,,,,3627387.0,1916565.0,1802284.0,10210.0,7418.0,4081657.0,73.726,472259.0,9291.0,3617177.0,1911771.0,1798141.0
2021-11-03,HRV,Europe,Croatia,476832.0,4573.0,3270.857,9332.0,41.0,30.857,1.28,0.321,,,,,,,3641758.0,1922763.0,1806387.0,14371.0,7748.0,4081657.0,73.726,476832.0,9332.0,3627387.0,1916565.0,1802284.0
2021-11-04,HRV,Europe,Croatia,483142.0,6310.0,3578.857,9364.0,32.0,31.714,1.38,0.354,,,,,,,3658686.0,1930471.0,1811801.0,16928.0,8443.0,4081657.0,73.726,483142.0,9364.0,3641758.0,1922763.0,1806387.0
2021-11-05,HRV,Europe,Croatia,490074.0,6932.0,3941.714,9400.0,36.0,33.143,1.43,0.395,,,,,,,3675807.0,1939061.0,1816377.0,17121.0,9342.0,4081657.0,73.726,490074.0,9400.0,3658686.0,1930471.0,1811801.0
2021-11-06,HRV,Europe,Croatia,497168.0,7094.0,4305.571,9450.0,50.0,36.0,1.43,0.418,,,,,,,3690148.0,1948738.0,1820138.0,14341.0,10957.0,4081657.0,73.726,497168.0,9450.0,3675807.0,1939061.0,1816377.0
2021-11-07,HRV,Europe,Croatia,501327.0,4159.0,4425.571,9500.0,50.0,40.0,1.4,0.416,,,,,,,,,,,12549.0,4081657.0,73.726,501327.0,9500.0,3690148.0,1948738.0,1820138.0
2021-11-08,HRV,Europe,Croatia,502569.0,1242.0,4442.143,9546.0,46.0,42.143,1.38,0.405,,,,,,,,,,,14477.0,4081657.0,73.726,502569.0,9546.0,,,
2021-11-09,HRV,Europe,Croatia,507535.0,4966.0,5039.429,9605.0,59.0,44.857,1.37,0.465,,,,,,,3732705.0,1974397.0,1831401.0,,15045.0,4081657.0,73.726,507535.0,9605.0,,,
2021-11-10,HRV,Europe,Croatia,514850.0,7315.0,5431.143,9655.0,50.0,46.143,1.35,0.471,,,,,,,3759981.0,1990925.0,1837846.0,27276.0,16889.0,4081657.0,73.726,514850.0,9655.0,3732705.0,1974397.0,1831401.0
