date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized
2020-12-30,HRV,Europe,Croatia,208446.0,1850.0,1194.286,3860.0,65.0,66.571,0.71,0.231,2608.0,638.956,,,7864.0,7864.0,,,,4081657.0,73.726,,,,0.216028361814667,0.38842476094615,0.38609076731013586,,
2020-12-31,HRV,Europe,Croatia,210837.0,2391.0,1216.857,3920.0,60.0,65.143,0.72,0.235,2524.0,618.376,,,,,,,1105.0,4081657.0,73.726,,,,0.2201116049057531,0.39446401610468046,0.3905194800383785,,
2021-01-01,HRV,Europe,Croatia,212007.0,1170.0,1149.286,3961.0,41.0,59.0,0.67,0.225,2478.0,607.106,,,,,,,1105.0,4081657.0,73.726,,,,0.20788756437109449,0.3985908404630096,0.3926866042090367,,
2021-01-02,HRV,Europe,Croatia,212262.0,255.0,1135.714,4016.0,55.0,57.571000000000005,0.65,0.222,2437.0,597.061,,,,,,,1105.0,4081657.0,73.726,,,,0.205432299862113,0.4041268243583292,0.3931589261436674,,
2021-01-03,HRV,Europe,Croatia,212958.0,696.0,1146.857,4072.0,56.0,57.286,0.69,0.212,2453.0,600.981,,1528.799,12285.0,12285.0,,,1105.0,4081657.0,73.726,12285.0,12285.0,,0.20744814221575142,0.4097634625062909,0.3944480871887769,0.0,
2021-01-04,HRV,Europe,Croatia,213319.0,361.0,1153.286,4126.0,54.0,55.286,0.74,0.212,2453.0,600.981,,,,,,,1036.0,4081657.0,73.726,13041.5,13041.5,,0.20861119081052315,0.4151987921489683,0.39511674686878345,0.0003714993004616607,
2021-01-05,HRV,Europe,Croatia,214390.0,1071.0,1113.4289999999999,4179.0,53.0,54.857,0.77,0.209,2390.0,585.547,,,13798.0,13798.0,,,989.0,4081657.0,73.726,13798.0,13798.0,,0.201400796061446,0.42053346753900356,0.3971004989942321,0.0007429986009233214,
2021-01-06,HRV,Europe,Croatia,216286.0,1896.0,1120.0,4223.0,44.0,51.857,0.77,0.192,2264.0,554.677,,,,,,,1334.0,4081657.0,73.726,17200.5,17200.5,,0.2025895333948175,0.4249622546552592,0.40061235149642704,0.0024138860692918635,
2021-01-07,HRV,Europe,Croatia,216848.0,562.0,858.7139999999999,4266.0,43.0,49.428999999999995,0.73,0.16699999999999998,2284.0,559.577,,,20603.0,20603.0,,,1662.0,4081657.0,73.726,20603.0,20603.0,,0.15532116893167774,0.4292903875188727,0.40165331199549537,0.004084773537660403,
2021-01-08,HRV,Europe,Croatia,217946.0,1098.0,848.429,4304.0,38.0,49.0,0.77,0.16,2251.0,551.492,,,24985.0,24985.0,,4382.0,2130.0,4081657.0,73.726,24985.0,24985.0,,0.15346054444929677,0.43311524911927535,0.4036870746787285,0.00623667034482894,
2021-01-09,HRV,Europe,Croatia,219347.0,1401.0,1012.143,4342.0,38.0,46.571000000000005,0.81,0.161,2084.0,510.577,,,30000.0,30000.0,,5015.0,2689.0,4081657.0,73.726,30000.0,30000.0,,0.18307748917545302,0.4369401107196779,0.4062820669548757,0.008699418516428716,
2021-01-10,HRV,Europe,Croatia,219993.0,646.0,1005.0,4368.0,26.0,42.286,0.8,0.154,2131.0,522.092,,1209.964,,,,,2693.0,4081657.0,73.726,31138.25,31138.25,,0.18178527326124327,0.4395571212883745,0.40747861585594,0.009258386234539073,
2021-01-11,HRV,Europe,Croatia,220223.0,230.0,986.2860000000001,4403.0,35.0,39.571,0.79,0.151,2140.0,524.297,,,,,,,2748.0,4081657.0,73.726,32276.5,32276.5,,0.17839978696437628,0.44308002013085057,0.407904631718548,0.009817353952649429,
2021-01-12,HRV,Europe,Croatia,220982.0,759.0,941.7139999999999,4446.0,43.0,38.143,0.77,0.142,2048.0,501.75699999999995,,,,,,,2802.0,4081657.0,73.726,33414.75,33414.75,,0.1703364175498226,0.44740815299446407,0.4093104840651545,0.010376321670759785,
2021-01-13,HRV,Europe,Croatia,222117.0,1135.0,833.0,4472.0,26.0,35.571,0.74,0.132,1993.0,488.282,,,34553.0,34553.0,,,2479.0,4081657.0,73.726,34553.0,34553.0,,0.15066933636581056,0.4500251635631606,0.4114127797349811,0.010935289388870145,
2021-01-14,HRV,Europe,Croatia,223097.0,980.0,892.7139999999999,4517.0,45.0,35.857,0.73,0.132,1921.0,470.642,,,38000.0,38000.0,,3447.0,2485.0,4081657.0,73.726,38000.0,38000.0,,0.1614719936668214,0.4545546049320584,0.41322797775826753,0.012628029757265843,
2021-01-15,HRV,Europe,Croatia,223812.0,715.0,838.0,4550.0,33.0,35.143,0.72,0.128,1855.0,454.472,,,41532.0,41532.0,,3532.0,2364.0,4081657.0,73.726,41532.0,41532.0,,0.1515738694150964,0.45787619526925016,0.4145523314181142,0.014362511620095435,
2021-01-16,HRV,Europe,Croatia,224575.0,763.0,746.857,4588.0,38.0,35.143,0.73,0.121,1760.0,431.19699999999995,,,45906.0,45906.0,,4374.0,2272.0,4081657.0,73.726,45906.0,45906.0,,0.1350854982728846,0.4617010568696528,0.41596559273624434,0.016510479816023133,
2021-01-17,HRV,Europe,Croatia,224954.0,379.0,708.7139999999999,4616.0,28.0,35.429,0.74,0.122,1761.0,431.44199999999995,,977.627,,,,,2510.0,4081657.0,73.726,48705.333333333336,48705.333333333336,,0.12818517745310268,0.4645193759436337,0.4166675927881071,0.01788516636604606,
2021-01-18,HRV,Europe,Croatia,225128.0,174.0,700.7139999999999,4655.0,39.0,36.0,0.75,0.12300000000000001,1742.0,426.787,,,,,,,2747.0,4081657.0,73.726,51504.666666666664,51504.666666666664,,0.12673792457424535,0.4684448917966785,0.4169898830493845,0.019259852916068982,
2021-01-19,HRV,Europe,Croatia,225648.0,520.0,666.571,4684.0,29.0,34.0,0.75,0.11900000000000001,1713.0,419.68199999999996,,,54304.0,54304.0,,,2984.0,4081657.0,73.726,54304.0,54304.0,,0.1205612301938921,0.4713638651233015,0.41795304934745486,0.02063453946609191,
2021-01-20,HRV,Europe,Croatia,226550.0,902.0,633.286,4711.0,27.0,34.143,0.75,0.115,1603.0,392.733,,,,,,,3329.0,4081657.0,73.726,57853.0,54932.833333333336,,0.11453975368479628,0.4740815299446402,0.4196237724260307,0.020943344678835213,
2021-01-21,HRV,Europe,Croatia,227326.0,776.0,604.143,4738.0,27.0,31.570999999999998,0.77,0.113,1562.0,382.68800000000005,,,,,,,3343.0,4081657.0,73.726,61402.0,55561.666666666664,,0.10926759235372888,0.47679919476597893,0.4210611129016126,0.02125214989157851,
2021-01-22,HRV,Europe,Croatia,227969.0,643.0,593.857,4770.0,32.0,31.429000000000002,0.77,0.113,1518.0,371.908,,,64951.0,,,,3346.0,4081657.0,73.726,64951.0,56190.5,,0.10740678696473804,0.48002013085052847,0.42225210507403416,0.021560955104321815,
2021-01-23,HRV,Europe,Croatia,228568.0,599.0,570.429,4799.0,29.0,30.143,0.78,0.111,1468.0,359.658,,,,,,,2960.0,4081657.0,73.726,66628.66666666667,56819.333333333336,,0.10316850690900434,0.4829391041771515,0.42336159855969596,0.021869760317065116,
2021-01-24,HRV,Europe,Croatia,228920.0,352.0,566.571,4827.0,28.0,30.143,0.8,0.11199999999999999,1474.0,361.12800000000004,,824.747,,,,,2800.0,4081657.0,73.726,68306.33333333333,57448.166666666664,,0.10247056920817539,0.4857574232511324,0.4240135880537743,0.022178565529808417,
2021-01-25,HRV,Europe,Croatia,229054.0,134.0,560.857,4859.0,32.0,29.143,0.81,0.11,1485.0,363.82300000000004,,,69984.0,58077.0,11907.0,,2640.0,4081657.0,73.726,69984.0,58077.0,11907.0,0.10143686883945154,0.48897835933568196,0.42426178859981556,0.022487370742551718,0.0
2021-01-26,HRV,Europe,Croatia,229502.0,448.0,550.571,4882.0,23.0,28.285999999999998,0.82,0.109,1491.0,365.293,,,,,,,2598.0,4081657.0,73.726,72488.0,58184.42857142857,13791.57142857143,0.09957606345046073,0.491293407146452,0.42509159341046077,0.02254012637921439,0.0010200596524575119
2021-01-27,HRV,Europe,Croatia,230359.0,857.0,544.143,4913.0,31.0,28.857,0.83,0.107,1381.0,338.343,,,,,,,2448.0,4081657.0,73.726,74992.0,58291.857142857145,15676.142857142857,0.09841319576229886,0.49441368897835936,0.4266789655593959,0.022592882015877058,0.002040119304915022
2021-01-28,HRV,Europe,Croatia,230978.0,619.0,521.714,4943.0,30.0,29.285999999999998,0.83,0.102,1326.0,324.868,,,,,,,2299.0,4081657.0,73.726,77496.0,58399.28571428572,17560.714285714286,0.09435564140981247,0.49743331655762457,0.42782550390267576,0.02264563765253973,0.003060178957372534
2021-01-29,HRV,Europe,Croatia,231539.0,561.0,510.0,4972.0,29.0,28.857,0.83,0.099,1286.0,315.068,,,80000.0,,,,2150.0,4081657.0,73.726,80000.0,58506.71428571428,19445.285714285714,0.0922365013819456,0.5003522898842476,0.4288646121588632,0.0226983932892024,0.004080238609830044
2021-01-30,HRV,Europe,Croatia,232090.0,551.0,503.14300000000003,4998.0,26.0,28.429000000000002,0.84,0.09699999999999999,1249.0,306.003,,,,,,,2097.0,4081657.0,73.726,81309.33333333333,58614.142857142855,21329.857142857145,0.090996024758155,0.5029693004529442,0.4298851979862416,0.022751148925865067,0.005100298262287556
2021-01-31,HRV,Europe,Croatia,232426.0,336.0,500.85699999999997,5027.0,29.0,28.570999999999998,0.84,0.095,1275.0,312.373,,719.1389999999999,,,,,2045.0,4081657.0,73.726,82618.66666666667,58721.57142857143,23214.428571428572,0.09058247224802152,0.5058882737795672,0.4305075515942255,0.02280390456252774,0.006120357914745068
2021-02-01,HRV,Europe,Croatia,232520.0,94.0,495.14300000000003,5054.0,27.0,27.857,0.85,0.095,1288.0,315.558,,,83928.0,58829.0,25099.0,,1992.0,4081657.0,73.726,83928.0,58829.0,25099.0,0.08954877187929768,0.508605938600906,0.4306816624250305,0.022856660199190408,0.007140417567202578
2021-02-02,HRV,Europe,Croatia,232907.0,387.0,486.42900000000003,5071.0,17.0,27.0,0.85,0.09300000000000001,1258.0,308.20799999999997,,,,,,,1920.0,4081657.0,73.726,85928.5,58946.5,26982.0,0.08797235168100231,0.5103170608958228,0.4313984804199405,0.022914361676790205,0.008159626654455644
2021-02-03,HRV,Europe,Croatia,233637.0,730.0,468.286,5088.0,17.0,25.0,0.84,0.09,1222.0,299.388,,,87929.0,59064.0,28865.0,,1848.0,4081657.0,73.726,87929.0,59064.0,28865.0,0.08469016305836373,0.5120281831907398,0.4327506177230008,0.022972063154389998,0.00917883574170871
2021-02-04,HRV,Europe,Croatia,234153.0,516.0,453.57099999999997,5106.0,18.0,23.285999999999998,0.84,0.08800000000000001,1196.0,293.018,,,95505.0,59593.0,35912.0,7576.0,2573.0,4081657.0,73.726,95505.0,59593.0,35912.0,0.08202812229431551,0.513839959738299,0.4337063750495475,0.023231842572690356,0.012993156738985587
2021-02-05,HRV,Europe,Croatia,234702.0,549.0,451.85699999999997,5122.0,16.0,21.429000000000002,0.84,0.086,1203.0,294.733,,,,,,,2406.0,4081657.0,73.726,96845.4,59922.6,37122.8,0.08171804836502033,0.5154504277805738,0.4347232563911641,0.023393701355812844,0.01364852496142107
2021-02-06,HRV,Europe,Croatia,235126.0,424.0,433.714,5144.0,22.0,20.857,0.83,0.084,1143.0,280.033,,,,,,,2411.0,4081657.0,73.726,98185.8,60252.2,38333.6,0.07843585974238175,0.5176648213387016,0.43550860737266756,0.02355556013893533,0.01430389318385655
2021-02-07,HRV,Europe,Croatia,235402.0,276.0,425.14300000000003,5169.0,25.0,20.285999999999998,0.82,0.084,1142.0,279.788,,649.74,,,,,2415.0,4081657.0,73.726,99526.2,60581.8,39544.4,0.07688530918929598,0.5201811776547559,0.43601982640779724,0.023717418922057826,0.014959261406292036
2021-02-08,HRV,Europe,Croatia,235473.0,71.0,421.85699999999997,5198.0,29.0,20.570999999999998,0.82,0.078,1137.0,278.563,,,,,,,2420.0,4081657.0,73.726,100866.6,60911.4,40755.2,0.07629085006930532,0.523100150981379,0.43615133565234143,0.023879277705180314,0.015614629628727516
2021-02-09,HRV,Europe,Croatia,235756.0,283.0,407.0,5224.0,26.0,21.857,0.8,0.075,1082.0,265.08799999999997,,,102207.0,61241.0,41966.0,,2326.0,4081657.0,73.726,102207.0,61241.0,41966.0,0.0736031205666574,0.5257171615500755,0.4366755203876374,0.024041136488302802,0.016269997851163
2021-02-10,HRV,Europe,Croatia,236333.0,577.0,385.14300000000003,5238.0,14.0,21.429000000000002,0.79,0.071,1055.0,258.473,,,,,,,2794.0,4081657.0,73.726,107490.5,63008.0,44967.5,0.0696490447950093,0.5271263210870659,0.4377442645299193,0.024908868496122703,0.017894616053706854
2021-02-11,HRV,Europe,Croatia,236709.0,376.0,365.14300000000003,5263.0,25.0,22.429000000000002,0.79,0.066,1029.0,252.10299999999998,,,112774.0,64775.0,47969.0,,2467.0,4081657.0,73.726,112774.0,64775.0,47969.0,0.06603091259786596,0.5296426774031203,0.4384407078531394,0.025776600503942603,0.019519234256250708
2021-02-12,HRV,Europe,Croatia,237080.0,371.0,339.714,5282.0,19.0,22.857,0.8,0.063,1007.0,246.71400000000003,,,,,,,2555.0,4081657.0,73.726,114731.25,65537.5,49171.25,0.06143063841580806,0.5315551082033216,0.43912788996195495,0.026151046262834893,0.020169974630732918
2021-02-13,HRV,Europe,Croatia,237459.0,379.0,333.286,5299.0,17.0,22.143,0.83,0.06,955.0,233.97400000000002,,,,,,,2643.0,4081657.0,73.726,116688.5,66300.0,50373.5,0.060267770727646185,0.5332662304982386,0.4398298900138177,0.026525492021727184,0.020820715005215127
2021-02-14,HRV,Europe,Croatia,237657.0,198.0,322.143,5318.0,19.0,21.285999999999998,0.85,0.057,943.0,231.03400000000002,,469.70300000000003,,,,,2731.0,4081657.0,73.726,118645.75,67062.5,51575.75,0.05825192837400777,0.5351786612984399,0.4401966341042368,0.026899937780619467,0.021471455379697336
2021-02-15,HRV,Europe,Croatia,237725.0,68.0,321.714,5339.0,21.0,20.143,0.88,0.06,951.0,232.99400000000003,,,120603.0,67825.0,52778.0,,2819.0,4081657.0,73.726,120603.0,67825.0,52778.0,0.05817431943837905,0.5372924006039256,0.44032258662013835,0.027274383539511757,0.022122195754179542
2021-02-16,HRV,Europe,Croatia,237999.0,274.0,320.42900000000003,5357.0,18.0,19.0,0.89,0.06,927.0,227.114,,,,,,,3657.0,4081657.0,73.726,127809.33333333333,74273.0,53536.333333333336,0.057941854444712594,0.5391041771514847,0.44083010116950616,0.030440844199626487,0.02253265790208196
2021-02-17,HRV,Europe,Croatia,238501.0,502.0,309.714,5375.0,18.0,19.570999999999998,0.9,0.057,884.0,216.579,,,,,,,3932.0,4081657.0,73.726,135015.66666666666,80721.0,54294.666666666664,0.05600344012009305,0.5409159536990438,0.4417599270957202,0.03360730485974121,0.022943120049984368
2021-02-18,HRV,Europe,Croatia,238866.0,365.0,308.143,5399.0,24.0,19.429000000000002,0.93,0.057,829.0,203.104,,,142222.0,87169.0,55053.0,,4207.0,4081657.0,73.726,142222.0,87169.0,55053.0,0.05571923583600743,0.543331655762456,0.44243599574725034,0.036773765519855936,0.02335358219788678
2021-02-19,HRV,Europe,Croatia,239254.0,388.0,310.57099999999997,5407.0,8.0,17.857,0.98,0.057999999999999996,798.0,195.50900000000001,,,,,,,4782.0,4081657.0,73.726,148203.0,92454.5,55748.5,0.05615847708474063,0.5441368897835934,0.44315466598504133,0.03936934985903652,0.02373003462496299
2021-02-20,HRV,Europe,Croatia,239685.0,431.0,318.0,5420.0,13.0,17.285999999999998,1.02,0.059000000000000004,782.0,191.58900000000003,,,,,,,5356.0,4081657.0,73.726,154184.0,97740.0,56444.0,0.057502432289369534,0.5454453950679417,0.4439529826667111,0.0419649341982171,0.024106487052039206
2021-02-21,HRV,Europe,Croatia,239945.0,260.0,326.857,5429.0,9.0,15.857000000000001,1.06,0.06,789.0,193.304,,468.69800000000004,,,,,5931.0,4081657.0,73.726,160165.0,103025.5,57139.5,0.05910472213287447,0.5463512833417212,0.4444345658157463,0.044560518537397675,0.024482939479115416
2021-02-22,HRV,Europe,Croatia,240017.0,72.0,327.42900000000003,5449.0,20.0,15.714,1.09,0.06,792.0,194.03900000000002,,,166146.0,108311.0,57835.0,,6506.0,4081657.0,73.726,166146.0,108311.0,57835.0,0.059208200713712765,0.5483643683945647,0.4445679273031714,0.04715610287657826,0.02485939190619163
2021-02-23,HRV,Europe,Croatia,240360.0,343.0,337.286,5462.0,13.0,15.0,1.14,0.061,786.0,192.56900000000002,,,,,,,6757.0,4081657.0,73.726,175111.0,117041.0,58070.0,0.06099139716707486,0.5496728736789129,0.44520324661132166,0.05144319989314177,0.02498659006631084
2021-02-24,HRV,Europe,Croatia,241048.0,688.0,363.85699999999997,5477.0,15.0,14.571,1.17,0.065,791.0,193.794,,,184076.0,125771.0,58305.0,,7009.0,4081657.0,73.726,184076.0,125771.0,58305.0,0.06579826669758963,0.5511826874685456,0.44647758971338397,0.05573029690970529,0.025113788226430046
2021-02-25,HRV,Europe,Croatia,241592.0,544.0,389.42900000000003,5489.0,12.0,12.857000000000001,1.18,0.069,790.0,193.549,,,194267.0,135756.0,58511.0,10191.0,7435.0,4081657.0,73.726,194267.0,135756.0,58511.0,0.07042441052485712,0.5523905385002517,0.447485209840596,0.060633694814675135,0.02522528959232178
2021-02-26,HRV,Europe,Croatia,242097.0,505.0,406.14300000000003,5503.0,14.0,13.714,1.17,0.07200000000000001,780.0,191.09900000000002,,,,,,,7252.0,4081657.0,73.726,198967.25,140088.25,58879.0,0.07344808360200981,0.5537996980372422,0.44842059249545274,0.06276116057068971,0.025424476498380796
2021-02-27,HRV,Europe,Croatia,242617.0,520.0,418.85699999999997,5511.0,8.0,13.0,1.17,0.07400000000000001,760.0,186.199,,,,,,,7069.0,4081657.0,73.726,203667.5,144420.5,59247.0,0.07574813023973381,0.5546049320583795,0.4493837587935231,0.0648886263267043,0.025623663404439813
2021-02-28,HRV,Europe,Croatia,242973.0,356.0,432.57099999999997,5526.0,15.0,13.857000000000001,1.17,0.075,762.0,186.68900000000002,,466.686,,,,,6886.0,4081657.0,73.726,208367.75,148752.75,59615.0,0.07822908348731501,0.5561147458480121,0.4500431572591251,0.06701609208271887,0.02582285031049883
2021-03-01,HRV,Europe,Croatia,243064.0,91.0,435.286,5537.0,11.0,12.571,1.17,0.076,791.0,193.794,,,213068.0,153085.0,59983.0,,6703.0,4081657.0,73.726,213068.0,153085.0,59983.0,0.07872024493307722,0.557221942627076,0.4502117113612874,0.06914355783873345,0.026022037216557846
2021-03-02,HRV,Europe,Croatia,243458.0,394.0,442.57099999999997,5548.0,11.0,12.286,1.18,0.076,770.0,188.649,,,,,,,6800.0,4081657.0,73.726,222712.0,162723.33333333334,59988.666666666664,0.08003814958588668,0.5583291394061399,0.4509414950563638,0.07387671592326703,0.026025104406234477
2021-03-03,HRV,Europe,Croatia,244205.0,747.0,451.0,5555.0,7.0,11.142999999999999,1.19,0.079,758.0,185.709,,,,,,,6897.0,4081657.0,73.726,232356.0,172361.66666666666,59994.333333333336,0.08156301140037274,0.5590337191746352,0.4523251204883994,0.07860987400780058,0.026028171595911115
2021-03-04,HRV,Europe,Croatia,244872.0,667.0,468.57099999999997,5564.0,9.0,10.714,1.2,0.081,740.0,181.299,,,242000.0,182000.0,60000.0,,6819.0,4081657.0,73.726,242000.0,182000.0,60000.0,0.08474172144217303,0.5599396074484148,0.45356056648996274,0.08334303209233415,0.026031238785587746
2021-03-05,HRV,Europe,Croatia,245462.0,590.0,480.714,5570.0,6.0,9.571,1.2,0.08199999999999999,744.0,182.27900000000002,,,,,,,6977.0,4081657.0,73.726,247805.75,187041.75,60764.0,0.0869384704056686,0.5605435329642677,0.4546533897896964,0.08581891655777046,0.02644476812316679
2021-03-06,HRV,Europe,Croatia,246120.0,658.0,500.42900000000003,5585.0,15.0,10.571,1.2,0.086,738.0,180.80900000000003,,,,,,,7135.0,4081657.0,73.726,253611.5,192083.5,61528.0,0.09050504421900266,0.5620533467539004,0.4558721656053315,0.08829480102320679,0.02685829746074584
2021-03-07,HRV,Europe,Croatia,246514.0,394.0,505.85699999999997,5590.0,5.0,9.142999999999999,1.2,0.086,767.0,187.91400000000002,,520.999,,,,,7293.0,4081657.0,73.726,259417.25,197125.25,62292.0,0.09148700529730736,0.5625566180171113,0.45660194930040787,0.09077068548864312,0.027271826798324884
2021-03-08,HRV,Europe,Croatia,246608.0,94.0,506.286,5609.0,19.0,10.286,1.21,0.079,805.0,197.22400000000002,,,265223.0,202167.0,63056.0,,7451.0,4081657.0,73.726,265223.0,202167.0,63056.0,0.09156461423293608,0.5644690488173125,0.4567760601312129,0.09324656995407944,0.027685356135903928
2021-03-09,HRV,Europe,Croatia,247099.0,491.0,520.143,5621.0,12.0,10.429,1.23,0.083,785.0,192.324,,,,,,,7349.0,4081657.0,73.726,274156.25,209981.0,64175.25,0.09407143712572685,0.5656768998490187,0.457685511385737,0.09708384098356711,0.02829117120276957
2021-03-10,HRV,Europe,Croatia,248061.0,962.0,550.857,5625.0,4.0,10.0,1.26,0.09,807.0,197.71400000000003,,,,,,,7248.0,4081657.0,73.726,283089.5,217795.0,65294.5,0.09962780274087986,0.5660795168595874,0.4594673690371671,0.10092111201305477,0.028896986269635203
2021-03-11,HRV,Europe,Croatia,248838.0,777.0,566.571,5635.0,10.0,10.142999999999999,1.27,0.095,811.0,198.69400000000002,,,,,,,7146.0,4081657.0,73.726,292022.75,225609.0,66413.75,0.10247056920817539,0.5670860593860091,0.46090656175562994,0.10475838304254244,0.029502801336500843
2021-03-12,HRV,Europe,Croatia,249661.0,823.0,599.857,5647.0,12.0,11.0,1.28,0.099,811.0,198.69400000000002,,,300956.0,233423.0,67533.0,,7593.0,4081657.0,73.726,300956.0,233423.0,67533.0,0.10849222662388104,0.5682939104177152,0.4624309576466143,0.1085956540720301,0.030108616403366477
2021-03-13,HRV,Europe,Croatia,250484.0,823.0,623.429,5670.0,23.0,12.142999999999999,1.29,0.105,805.0,197.22400000000002,,,,,,,8072.0,4081657.0,73.726,310116.85714285716,241308.57142857142,68808.28571428571,0.11275655723143418,0.5706089582284852,0.4639553535375987,0.11246807214136882,0.03079888872882798
2021-03-14,HRV,Europe,Croatia,251045.0,561.0,647.286,5677.0,7.0,12.429,1.29,0.11199999999999999,855.0,209.47400000000002,,609.508,,,,,8551.0,4081657.0,73.726,319277.71428571426,249194.14285714287,70083.57142857143,0.11707244622279661,0.5713135379969804,0.4649944617937861,0.11634049021070755,0.0314891610542895
2021-03-15,HRV,Europe,Croatia,251174.0,129.0,652.286,5685.0,8.0,10.857000000000001,1.31,0.11599999999999999,874.0,214.12900000000002,,,,,,,9031.0,4081657.0,73.726,328438.5714285714,257079.7142857143,71358.85714285714,0.11797697927208245,0.5721187720181178,0.4652334011254228,0.12021290828004627,0.032179433379751
2021-03-16,HRV,Europe,Croatia,251865.0,691.0,680.857,5697.0,12.0,10.857000000000001,1.36,0.11699999999999999,858.0,210.209,,,,,,,9063.0,4081657.0,73.726,337599.4285714286,264965.28571428574,72634.14285714286,0.12314566202231157,0.5733266230498238,0.4665133009561278,0.12408532634938502,0.032869705705212506
2021-03-17,HRV,Europe,Croatia,253310.0,1445.0,749.857,5709.0,12.0,12.0,1.4,0.124,889.0,217.804,,,,,,,9096.0,4081657.0,73.726,346760.28571428574,272850.85714285716,73909.42857142857,0.13562821810245612,0.57453447408153,0.46918979191903476,0.12795774441872373,0.03355997803067401
2021-03-18,HRV,Europe,Croatia,254507.0,1197.0,809.857,5726.0,17.0,13.0,1.38,0.13,894.0,219.02900000000002,,,,,,,9128.0,4081657.0,73.726,355921.14285714284,280736.4285714286,75184.71428571429,0.14648261469388613,0.5762455963764469,0.47140692664747746,0.13183016248806245,0.03425025035613552
2021-03-19,HRV,Europe,Croatia,255619.0,1112.0,851.143,5743.0,17.0,13.714,1.36,0.132,918.0,224.90900000000002,,,365082.0,288622.0,76460.0,,9161.0,4081657.0,73.726,365082.0,288622.0,76460.0,0.15395152498844913,0.5779567186713639,0.47346662073104323,0.13570258055740117,0.03494052268159703
2021-03-20,HRV,Europe,Croatia,256805.0,1186.0,903.0,5753.0,10.0,11.857000000000001,1.35,0.139,931.0,228.09400000000002,,,,,,,9070.0,4081657.0,73.726,373607.0,296230.6666666667,77376.33333333333,0.16333279905581224,0.5789632611977856,0.47566338078779596,0.13943901723170737,0.035436505294600865
2021-03-21,HRV,Europe,Croatia,257639.0,834.0,942.0,5773.0,20.0,13.714,1.34,0.14400000000000002,982.0,240.58900000000003,,713.1039999999999,,,,,8979.0,4081657.0,73.726,382132.0,303839.3333333333,78292.66666666667,0.17038815684024175,0.5809763462506291,0.4772081513504703,0.14317545390601352,0.035932487907604706
2021-03-22,HRV,Europe,Croatia,257789.0,150.0,945.0,5786.0,13.0,14.429,1.34,0.14300000000000002,1033.0,253.083,,,390657.0,311448.0,79209.0,,8888.0,4081657.0,73.726,390657.0,311448.0,79209.0,0.17093087666981327,0.5822848515349774,0.477485987782606,0.1469118905803197,0.03642847052060854
2021-03-23,HRV,Europe,Croatia,258745.0,956.0,982.857,5808.0,22.0,15.857000000000001,1.38,0.146,1029.0,252.10299999999998,,,,,,,8511.0,4081657.0,73.726,397179.0,317565.0,79614.0,0.17777945819917604,0.5844992450931052,0.47925673197675067,0.1499158049503448,0.03664768437102675
2021-03-24,HRV,Europe,Croatia,260636.0,1891.0,1046.5710000000001,5828.0,20.0,17.0,1.41,0.151,1038.0,254.308,,,,,,,8134.0,4081657.0,73.726,403701.0,323682.0,80019.0,0.1893057419396156,0.5865123301459487,0.4827593232645411,0.15291971932036988,0.03686689822144496
2021-03-25,HRV,Europe,Croatia,262309.0,1673.0,1114.5710000000001,5838.0,10.0,16.0,1.42,0.158,1071.0,262.393,,,,,,,7757.0,4081657.0,73.726,410223.0,329799.0,80424.0,0.20160739140990294,0.5875188726723705,0.48585812560429426,0.15592363369039497,0.03708611207186317
2021-03-26,HRV,Europe,Croatia,264111.0,1802.0,1213.143,5854.0,16.0,15.857000000000001,1.42,0.17,1107.0,271.21299999999997,,,416745.0,335916.0,80829.0,,7380.0,4081657.0,73.726,416745.0,335916.0,80829.0,0.2194397177567436,0.5891293407146453,0.48919586727568415,0.15892754806042006,0.037305325922281383
2021-03-27,HRV,Europe,Croatia,265901.0,1790.0,1299.4289999999999,5872.0,18.0,17.0,1.4,0.172,1148.0,281.258,,,,,,,7138.0,4081657.0,73.726,423570.5,342282.0,81288.5,0.2350494254948791,0.5909411172622043,0.49251138203250316,0.1620537404553162,0.037554038920471926
2021-03-28,HRV,Europe,Croatia,267222.0,1321.0,1369.0,5893.0,21.0,17.143,1.38,0.174,1201.0,294.243,,941.418,430396.0,348648.0,81748.0,,6895.0,4081657.0,73.726,430396.0,348648.0,81748.0,0.24763527924925208,0.5930548565676901,0.494958194878178,0.16517993285021235,0.03780275191866246
2021-03-29,HRV,Europe,Croatia,267522.0,300.0,1390.4289999999999,5911.0,18.0,17.857,1.36,0.185,1247.0,305.513,,,,,,,7872.0,4081657.0,73.726,445763.6666666667,361006.6666666667,84269.66666666667,0.2515119269918813,0.5948666331152491,0.4955138677424494,0.1712489824487656,0.03916765132476433
