date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,median_age,excess_mortality,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized,new_cases_smoothed_standardized,new_deaths_smoothed_standardized,people_vaccinated_interpolated_standardized,people_fully_vaccinated_interpolated_standardized,hosp_patients_standardized
2021-01-01,HRV,Europe,Croatia,2021-01-01,212007.0,1170.0,1149.286,3961.0,41.0,59.0,0.67,0.225,2478.0,607.106,,,,,,,1105.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,281.573,14.455,,607.106,,271.0,67.59,44.0,,,,,0.19802191103783096,0.9999999999999999,0.0,0.0,,,1.0,0.09392788741716906,2.583663326447708,,,2.2336715282825623
2021-01-02,HRV,Europe,Croatia,2021-01-02,212262.0,255.0,1135.714,4016.0,55.0,57.571,0.65,0.222,2437.0,597.061,,,,,,,1105.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,278.248,14.105,,597.061,,271.0,67.59,44.0,,,,,0.19553606654121444,0.975542966677506,0.00894018205461633,0.000736434444338574,,,0.9827222924568059,0.0819401906072261,2.490735281429135,,,2.172504947181901
2021-01-03,HRV,Europe,Croatia,2021-01-03,212958.0,696.0,1146.857,4072.0,56.0,57.286,0.69,0.212,2453.0,600.981,,1528.799,12285.0,12285.0,,,1105.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,280.978,14.035,,600.981,,271.0,67.59,44.0,39.91,12285.0,12285.0,,0.19757701593893015,0.9706652518441184,0.01804291287386206,0.002746467280650866,0.0,,0.9894648124736621,0.0917824323957019,2.4722016965234017,-1.5220980528828727,,2.196374832489476
2021-01-04,HRV,Europe,Croatia,2021-01-04,213319.0,361.0,1153.286,4126.0,54.0,55.286,0.74,0.212,2453.0,600.981,,,,,,,1036.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,282.553,13.545,,600.981,,254.0,67.59,44.0,,13041.5,13041.5,,0.19875455014676596,0.9364356740659604,0.0268205461638491,0.003789027415577184,0.000363212982523526,,0.9894648124736621,0.09746095455832522,2.3421414515708854,-1.5210332352983658,,2.196374832489476
2021-01-05,HRV,Europe,Croatia,2021-01-05,214390.0,1071.0,1113.429,4179.0,53.0,54.857,0.77,0.209,2390.0,585.547,,,13798.0,13798.0,,,989.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,272.788,13.44,,585.547,,242.0,67.59,44.0,,13798.0,13798.0,,0.1914543509055603,0.9290934296325455,0.03543563068920674,0.00688205208179915,0.000726425965047052,,0.9629161399072904,0.06225659029705996,2.3142435290285706,-1.5199684177138588,,2.1023871590908985
2021-01-06,HRV,Europe,Croatia,2021-01-06,216286.0,1896.0,1120.0,4223.0,44.0,51.857,0.77,0.192,2264.0,554.677,,,,,,,1334.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,274.398,12.705,,554.677,,327.0,67.59,44.0,,17200.5,17200.5,,0.19265789380176326,0.8777490629653083,0.042587776332899785,0.012357658773822222,0.0023600441713078546,,0.9098187947745471,0.06806053634319417,2.119153161599796,-1.5151792018099797,,1.9144118122937435
2021-01-07,HRV,Europe,Croatia,2021-01-07,216848.0,562.0,858.714,4266.0,43.0,49.429,0.73,0.167,2284.0,559.577,,,20603.0,20603.0,,,1662.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,210.384,12.11,,559.577,,407.0,67.59,44.0,,20603.0,20603.0,,0.144800808247465,0.8361943555426244,0.04957737321196354,0.013980702529580169,0.003993662377568658,,0.9182469447956174,-0.162724708917838,1.9612600242274416,-1.5103899859061003,,1.9442491689282126
2021-01-08,HRV,Europe,Croatia,2021-01-08,217946.0,1098.0,848.429,4304.0,38.0,49.0,0.77,0.16,2251.0,551.492,,,24985.0,24985.0,,4382.0,2130.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,207.864,12.005,,551.492,,522.0,67.59,44.0,,24985.0,24985.0,,0.14291700993861584,0.8288521111092094,0.05575422626788029,0.017151702607555608,0.0060975609756097554,,0.9043404972608513,-0.17180910780453584,1.9333621016851266,-1.5042220669962403,,1.8950175304813386
2021-01-09,HRV,Europe,Croatia,2021-01-09,219347.0,1401.0,1012.143,4342.0,38.0,46.571,0.81,0.161,2084.0,510.577,,,30000.0,30000.0,,5015.0,2689.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,247.974,11.41,,510.577,,659.0,56.48,44.0,,30000.0,30000.0,,0.17290282970866241,0.7872802888976363,0.061931079323797045,0.021197760084097905,0.008505377376608413,,0.8339654445849137,-0.02720596931772584,1.7754039341902954,-1.4971631639079364,,1.645875602583522
2021-01-10,HRV,Europe,Croatia,2021-01-10,219993.0,646.0,1005.0,4368.0,26.0,42.286,0.8,0.154,2131.0,522.092,,1209.964,,,,,2693.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,246.224,10.36,,522.092,,660.0,56.48,44.0,12.75,31138.25,31138.25,,0.1715945194198817,0.7139434185079327,0.06615734720416122,0.023063394009755656,0.00905187728058383,,0.8537715971344291,-0.03351514396504548,1.4967498593795296,-1.4955610110783726,,1.7159933906745242
2021-01-11,HRV,Europe,Croatia,2021-01-11,220223.0,230.0,986.286,4403.0,35.0,39.571,0.79,0.151,2140.0,524.297,,,,,,,2748.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,241.639,9.695,,524.297,,673.0,56.48,44.0,,32276.5,32276.5,,0.16816686734872927,0.6674767666740831,0.07184655396618977,0.023727628998766903,0.009598377184559248,,0.8575642646439108,-0.05004459858494463,1.3201930768564885,-1.4939588582488088,,1.7294202011600353
2021-01-12,HRV,Europe,Croatia,2021-01-12,220982.0,759.0,941.714,4446.0,43.0,38.143,0.77,0.142,2048.0,501.757,,,,,,,2802.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,230.719,9.345,,501.757,,686.0,56.48,44.0,,33414.75,33414.75,,0.16000306975786646,0.6430368481404782,0.07883615084525353,0.025919604462503965,0.010144877088534666,,0.818794774546987,-0.08941356573884764,1.2273300619603922,-1.492356705419245,,1.5921683606414776
2021-01-13,HRV,Europe,Croatia,2021-01-13,222117.0,1135.0,833.0,4472.0,26.0,35.571,0.74,0.132,1993.0,488.282,,,34553.0,34553.0,,,2479.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,204.084,8.715,,488.282,,607.0,56.48,44.0,,34553.0,34553.0,,0.14009103773567627,0.5990176111177669,0.08306241872561759,0.02919745973436383,0.010691376992510083,,0.7956173619890435,-0.18543703103476042,1.060072586951456,-1.4907545525896815,,1.5101156298966878
2021-01-14,HRV,Europe,Croatia,2021-01-14,223097.0,980.0,892.714,4517.0,45.0,35.857,0.73,0.132,1921.0,470.642,,,38000.0,38000.0,,3447.0,2485.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,218.714,8.785,,470.642,,609.0,56.48,44.0,,38000.0,38000.0,,0.15102824067341258,0.6039124407400435,0.09037711313394015,0.032027678383194313,0.012346360668331093,,0.7652760219131901,-0.1326936382180106,1.0786712019796658,-1.4859027003573018,,1.402701146012599
2021-01-15,HRV,Europe,Croatia,2021-01-15,223812.0,715.0,838.0,4550.0,33.0,35.143,0.72,0.128,1855.0,454.472,,,41532.0,41532.0,,3532.0,2364.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,205.309,8.61,,454.472,,579.0,56.48,44.0,,41532.0,41532.0,,0.14100683662184504,0.591692481473241,0.09574122236671001,0.03409258280555538,0.014042154791626658,,0.7374631268436579,-0.18102069710831523,1.0322396945316177,-1.4809312056996966,,1.3042378691188512
2021-01-16,HRV,Europe,Croatia,2021-01-16,224575.0,763.0,746.857,4588.0,38.0,35.143,0.73,0.121,1760.0,431.197,,,45906.0,45906.0,,4374.0,2272.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,182.979,8.61,,431.197,,557.0,56.48,44.0,,45906.0,45906.0,,0.12431310504542911,0.591692481473241,0.10191807542262676,0.03629611018214485,0.016142212406376033,,0.6974294142435736,-0.26152428171991426,1.0322396945316177,-1.474774547253387,,1.1625104251051233
2021-01-17,HRV,Europe,Croatia,2021-01-17,224954.0,379.0,708.714,4616.0,28.0,35.429,0.74,0.122,1761.0,431.442,,977.627,,,,,2510.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,173.634,8.68,,431.442,,615.0,56.48,44.0,9.67,48705.333333333336,48705.333333333336,,0.11732684166240212,0.5965873110955177,0.10646944083224963,0.037390653924906814,0.017486236476537995,,0.6978508217446271,-0.2952147267111941,1.0508383095598275,-1.4708343233826275,,1.1640022929368468
2021-01-18,HRV,Europe,Croatia,2021-01-18,225128.0,174.0,700.714,4655.0,39.0,36.0,0.75,0.123,1742.0,426.787,,,,,,,2747.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,171.674,8.82,,426.787,,673.0,56.48,44.0,,51504.666666666664,51504.666666666664,,0.1158615634445321,0.6063598555511818,0.11280884265279578,0.03789316213398486,0.018830260546699954,,0.6898440792246102,-0.3022808609935064,1.0879705094937708,-1.4668940995118682,,1.135656804134101
2021-01-19,HRV,Europe,Croatia,2021-01-19,225648.0,520.0,666.571,4684.0,29.0,34.0,0.75,0.119,1713.0,419.682,,,54304.0,54304.0,,,2984.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,163.309,8.33,,419.682,,731.0,56.48,44.0,,54304.0,54304.0,,0.10960793917044008,0.5721302777730236,0.11752275682704805,0.03939491080479296,0.020174284616861916,,0.6776232616940582,-0.3324382388436301,0.9579102645412546,-1.4629538756411085,,1.092392637014121
2021-01-20,HRV,Europe,Croatia,2021-01-20,226550.0,902.0,633.286,4711.0,27.0,34.143,0.75,0.115,1603.0,392.733,,,,,,,3329.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,155.154,8.365,,392.733,,816.0,56.48,44.0,,57853.0,54932.833333333336,,0.1035114659852146,0.574577692584162,0.12191157347204151,0.04199986715300219,0.02047620190768837,,0.6312684365781711,-0.3618377737919759,0.9672095720553595,-1.4620687562874304,,0.9282871755245411
2021-01-21,HRV,Europe,Croatia,2021-01-21,227326.0,776.0,604.143,4738.0,27.0,31.571,0.77,0.113,1562.0,382.688,,,,,,,3343.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,148.014,7.735,,382.688,,819.0,56.48,44.0,,61402.0,55561.666666666664,,0.09817364059729138,0.5305584555614506,0.1263003901170351,0.04424093824636188,0.020778119198514817,,0.6139907290349769,-0.38757881771565433,0.7999520970464237,-1.4611836369337525,,0.8671205944238796
2021-01-22,HRV,Europe,Croatia,2021-01-22,227969.0,643.0,593.857,4770.0,32.0,31.429,0.77,0.113,1518.0,371.908,,,64951.0,,,,3346.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,145.494,7.7,,371.908,,820.0,56.48,44.0,,64951.0,56190.5,,0.09628965912866498,0.5281281555392014,0.13150195058517555,0.04609790823738025,0.02108003648934127,,0.595448798988622,-0.3966640998691375,0.7907178196547948,-1.4602985175800745,,0.8014784098280476
2021-01-23,HRV,Europe,Croatia,2021-01-23,228568.0,599.0,570.429,4799.0,29.0,30.143,0.78,0.111,1468.0,359.658,,,,,,,2960.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,139.754,7.385,,359.658,,725.0,56.48,44.0,,66628.66666666667,56819.333333333336,,0.09199859186763262,0.5061185370278458,0.13621586475942782,0.04782780718702262,0.021381953780167724,,0.5743784239359462,-0.4173572741148891,0.707089082150327,-1.4594133982263964,,0.726885018241875
2021-01-24,HRV,Europe,Croatia,2021-01-24,228920.0,352.0,566.571,4827.0,28.0,30.143,0.8,0.112,1474.0,361.128,,824.747,,,,,2800.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,138.809,7.385,,361.128,,686.0,56.48,44.0,6.0,68306.33333333333,57448.166666666664,,0.09129196144706482,0.5061185370278458,0.14076723016905068,0.04884437551803111,0.021683871070994173,,0.5769068689422673,-0.42076491737253413,0.707089082150327,-1.4585282788727185,,0.7358362252322157
2021-01-25,HRV,Europe,Croatia,2021-01-25,229054.0,134.0,560.857,4859.0,32.0,29.143,0.81,0.11,1485.0,363.823,,,69984.0,58077.0,11907.0,,2640.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,137.409,7.14,,363.823,0.29,647.0,56.48,44.0,,69984.0,58077.0,11907.0,0.09024538647995115,0.48900374813876674,0.14596879063719115,0.04923136459858546,0.021985788361820625,0.0,0.5815423514538559,-0.4258119037836758,0.6420589596740688,-1.4576431595190404,-1.2474635709847992,0.7522467713811737
2021-01-26,HRV,Europe,Croatia,2021-01-26,229502.0,448.0,550.571,4882.0,23.0,28.286,0.82,0.109,1491.0,365.293,,,,,,,2598.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,134.889,6.93,,365.293,,637.0,56.48,44.0,,72488.0,58184.42857142857,13791.57142857143,0.08836140501132478,0.47433637406082596,0.149707412223667,0.050525178838050855,0.022037367280309472,0.0010082235333679808,0.584070796460177,-0.4348971859371588,0.5863281447119156,-1.4574919475799322,-1.2447917665122665,0.7611979783715144
2021-01-27,HRV,Europe,Croatia,2021-01-27,230359.0,857.0,544.143,4913.0,31.0,28.857,0.83,0.107,1381.0,338.343,,,,,,,2448.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,133.314,7.07,,338.343,,600.0,56.48,44.0,,74992.0,58291.857142857145,15676.142857142857,0.08718405396326621,0.48410891851649007,0.15474642392717808,0.053000176166671076,0.02208894619879832,0.0020164470667359607,0.53771597134429,-0.44057482483299676,0.6234603446458589,-1.4573407356408234,-1.242119962039734,0.5970925168819345
2021-01-28,HRV,Europe,Croatia,2021-01-28,230978.0,619.0,521.714,4943.0,30.0,29.286,0.83,0.102,1326.0,324.868,,,,,,,2299.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,127.819,7.175,,324.868,,563.0,56.48,44.0,,77496.0,58399.28571428572,17560.714285714286,0.08307596331969039,0.491451162949905,0.15962288686605974,0.05478783468057524,0.022140525117287167,0.0030246706001039415,0.5145385587863465,-0.4603856155602446,0.6513582671881738,-1.457189523701715,-1.2394481575672014,0.5150397861371446
2021-01-29,HRV,Europe,Croatia,2021-01-29,231539.0,561.0,510.0,4972.0,29.0,28.857,0.83,0.099,1286.0,315.068,,,80000.0,,,,2150.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,124.949,7.07,,315.068,,527.0,56.48,44.0,,80000.0,58506.71428571428,19445.285714285714,0.0809304296891742,0.48410891851649007,0.164336801040312,0.05640799045812006,0.022192104035776015,0.0040328941334719206,0.49768225874420563,-0.4707322026831205,0.6234603446458589,-1.4570383117626065,-1.236776353094669,0.45536507286820654
2021-01-30,HRV,Europe,Croatia,2021-01-30,232090.0,551.0,503.143,4998.0,26.0,28.429,0.84,0.097,1249.0,306.003,,,,,,,2097.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,123.269,6.965,,306.003,,514.0,56.48,44.0,,81309.33333333333,58614.142857142855,21329.857142857145,0.07967450309668235,0.47678378887196426,0.16856306892067618,0.057999266453533926,0.022243682954264862,0.005041117666839903,0.48209018120522545,-0.4767887630298474,0.5956274522260204,-1.456887099823498,-1.2341045486221365,0.40016596309443875
2021-01-31,HRV,Europe,Croatia,2021-01-31,232426.0,336.0,500.857,5027.0,29.0,28.571,0.84,0.095,1275.0,312.373,,719.139,,,,,2045.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,122.709,7.0,,312.373,,501.0,56.48,44.0,2.56,82618.66666666667,58721.57142857143,23214.428571428572,0.07925579984592601,0.4792140888942135,0.17327698309492845,0.05896962713313292,0.02229526187275371,0.006049341200207882,0.493046776232617,-0.4788079109010182,0.6048617296176493,-1.4567358878843892,-1.2314327441496038,0.43895452671924856
2021-02-01,HRV,Europe,Croatia,2021-02-01,232520.0,94.0,495.143,5054.0,27.0,27.857,0.85,0.095,1288.0,315.558,,,83928.0,58829.0,25099.0,,1992.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,121.309,6.825,,315.558,0.61,488.0,52.78,44.0,,83928.0,58829.0,25099.0,0.07820922487881234,0.46699412962741105,0.17766579973992191,0.05924109708516356,0.022346840791242557,0.007057564733575861,0.49852507374631266,-0.48385489731215975,0.5584302221696008,-1.456584675945281,-1.2287609396770713,0.45834880853165344
2021-02-02,HRV,Europe,Croatia,2021-02-02,232907.0,387.0,486.429,5071.0,17.0,27.0,0.85,0.093,1258.0,308.208,,,,,,,1920.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,119.174,6.615,,308.208,,470.0,52.78,44.0,,85928.5,58946.5,26982.0,0.07661317057999742,0.4523267555494703,0.1804291287386215,0.060358744653630336,0.022403255233339733,0.008064947571153436,0.48588284871470716,-0.4915516840791685,0.5026994072074475,-1.456419287886881,-1.2260913630584802,0.41359277357994984
2021-02-03,HRV,Europe,Croatia,2021-02-03,233637.0,730.0,468.286,5088.0,17.0,25.0,0.84,0.09,1222.0,299.388,,,87929.0,59064.0,28865.0,,1848.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,114.729,6.125,,299.388,0.71,453.0,52.78,44.0,,87929.0,59064.0,28865.0,0.07329010274164545,0.41809717777131217,0.18319245773732118,0.06246696874918778,0.02245966967543691,0.009072330408731007,0.47071217867678045,-0.5075767933646674,0.3726391622549313,-1.456253899828481,-1.2234217864398893,0.35988553163790554
2021-02-04,HRV,Europe,Croatia,2021-02-04,234153.0,516.0,453.571,5106.0,18.0,23.286,0.84,0.088,1196.0,293.018,,,95505.0,59593.0,35912.0,7576.0,2573.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,111.124,5.705,,293.018,0.88,630.0,52.78,44.0,,95505.0,59593.0,35912.0,0.07059490661965079,0.3887624296154307,0.18611833550065016,0.06395716550714348,0.022713654695602072,0.01284239246736572,0.459755583649389,-0.5205740641101957,0.26117753233062496,-1.4555093016761953,-1.2134310767047802,0.3210969680130958
2021-02-05,HRV,Europe,Croatia,2021-02-05,234702.0,549.0,451.857,5122.0,16.0,21.429,0.84,0.086,1203.0,294.733,,,,,,,2406.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,110.704,5.25,,294.733,,589.0,52.78,44.0,,96845.4,59922.6,37122.8,0.07028097076147213,0.35698026664841087,0.18871911573472033,0.0655426655461312,0.02287190320722105,0.01349015621656324,0.46270543615676357,-0.5220879833801811,0.1404165948922134,-1.4550453705779092,-1.211714494989544,0.3315400428351599
2021-02-06,HRV,Europe,Croatia,2021-02-06,235126.0,424.0,433.714,5144.0,22.0,20.857,0.83,0.084,1143.0,280.033,,,,,,,2411.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,106.259,5.11,,280.033,,591.0,52.78,44.0,,98185.8,60252.2,38333.6,0.06695790292312015,0.34719060740385765,0.1922951885565669,0.06676716830848228,0.02303015171884002,0.014137919965760755,0.43742098609355246,-0.5381130926656803,0.1032193648357938,-1.454581439479623,-1.2099979132743077,0.24202797293175277
2021-02-07,HRV,Europe,Croatia,2021-02-07,235402.0,276.0,425.143,5169.0,25.0,20.286,0.82,0.084,1142.0,279.788,,649.74,,,,,2415.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,104.159,4.97,,279.788,,592.0,52.78,44.0,2.56,99526.2,60581.8,39544.4,0.06538804047244966,0.33741806294819354,0.19635890767230169,0.06756425029529578,0.023188400230458997,0.014785683714958274,0.43699957859249894,-0.5456835722823926,0.06608716490185054,-1.4541175083813367,-1.2082813315590715,0.24053610510002932
2021-02-08,HRV,Europe,Croatia,2021-02-08,235473.0,71.0,421.857,5198.0,29.0,20.571,0.82,0.078,1137.0,278.563,,,,,,,2420.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,103.354,5.04,,278.563,,593.0,52.78,44.0,,100866.6,60911.4,40755.2,0.06478617744445955,0.3422957777815811,0.20107282184655395,0.06776929674842536,0.023346648742077973,0.01543344746415579,0.43489254108723135,-0.5485859869388524,0.08462074980758412,-1.4536535772830506,-1.2065647498438352,0.23307676594141205
2021-02-09,HRV,Europe,Croatia,2021-02-09,235756.0,283.0,407.0,5224.0,26.0,21.857,0.8,0.075,1082.0,265.088,,,102207.0,61241.0,41966.0,,2326.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,99.714,5.355,,265.088,1.03,570.0,52.78,44.0,,102207.0,61241.0,41966.0,0.06206497263409769,0.36430539629293673,0.20529908972691802,0.06858659458273053,0.023504897253696946,0.01608121121335331,0.4117151285292878,-0.5617086815678917,0.16824948731205194,-1.4531896461847646,-1.204848168128599,0.15102403519662214
2021-02-10,HRV,Europe,Croatia,2021-02-10,236333.0,577.0,385.143,5238.0,14.0,21.429,0.79,0.071,1055.0,258.473,,,,,,,2794.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,94.359,5.25,,258.473,,685.0,52.78,44.0,,107490.5,63008.0,44967.5,0.05806164938309956,0.35698026664841087,0.2075747724317295,0.07025295801168474,0.024353274438256193,0.0176869783864755,0.4003371260008428,-0.5810142436939542,0.1404165948922134,-1.4507024912980182,-1.2005928658340153,0.1107436037400889
2021-02-11,HRV,Europe,Croatia,2021-02-11,236709.0,376.0,365.143,5263.0,25.0,22.429,0.79,0.066,1029.0,252.103,,,112774.0,64775.0,47969.0,,2467.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,89.459,5.495,,252.103,1.18,604.0,52.78,44.0,,112774.0,64775.0,47969.0,0.054398453838424496,0.37409505553748995,0.21163849154746417,0.07133883781980754,0.02520165162281544,0.01929274555959769,0.3893805309734513,-0.598679579399735,0.20544671736847153,-1.4482153364112718,-1.1963375635394318,0.07195504011527913
2021-02-12,HRV,Europe,Croatia,2021-02-12,237080.0,371.0,339.714,5282.0,19.0,22.857,0.8,0.063,1007.0,246.714,,,,,,,2555.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,83.23,5.6,,246.714,,626.0,52.78,44.0,,114731.25,65537.5,49171.25,0.049740883863147414,0.38142018518201576,0.21472691807542255,0.07241027773686481,0.025567745342807757,0.019935935159426495,0.3801095659502739,-0.6211401704828501,0.23327960978831008,-1.4471420734791018,-1.1946331033749598,0.039133947817363166
2021-02-13,HRV,Europe,Croatia,2021-02-13,237459.0,379.0,333.286,5299.0,17.0,22.143,0.83,0.06,955.0,233.974,,,,,,,2643.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,81.655,5.425,,233.974,,648.0,52.78,44.0,,116688.5,66300.0,50373.5,0.04856353281508885,0.36920022591521334,0.21749024707412223,0.07350482147962678,0.025933839062800078,0.020579124759255298,0.35819637589549097,-0.6268178093786879,0.18684810234026186,-1.446068810546932,-1.1929286432104877,-0.03844317943225639
2021-02-14,HRV,Europe,Croatia,2021-02-14,237657.0,198.0,322.143,5318.0,19.0,21.286,0.85,0.057,943.0,231.034,,469.703,,,,,2731.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,78.925,5.215,,231.034,,669.0,52.78,44.0,1.92,118645.75,67062.5,51575.75,0.04652258341737314,0.3545328518372726,0.2205786736020806,0.07407664116581902,0.02629993278279239,0.021222314359084102,0.3531394858828487,-0.6366600511671637,0.13111728737810868,-1.4449955476147622,-1.1912241830460155,-0.05634559341293782
2021-02-15,HRV,Europe,Croatia,2021-02-15,237725.0,68.0,321.714,5339.0,21.0,20.143,0.88,0.06,951.0,232.994,,,120603.0,67825.0,52778.0,,2819.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,78.82,4.935,,232.994,1.29,691.0,52.78,44.0,,120603.0,67825.0,52778.0,0.04644400787293987,0.33497064813705524,0.2239921976592978,0.07427302368430932,0.026666026502784712,0.021865503958912905,0.35651074589127685,-0.6370389726180528,0.05678785738774558,-1.4439222846825923,-1.1895197228815435,-0.044410650759150204
2021-02-16,HRV,Europe,Croatia,2021-02-16,237999.0,274.0,320.429,5357.0,18.0,19.0,0.89,0.06,927.0,227.114,,,,,,,3657.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,78.505,4.655,,227.114,,896.0,52.78,44.0,,127809.33333333333,74273.0,53536.333333333336,0.04620864755919449,0.3154084444368379,0.22691807542262676,0.07506432971469668,0.02976185903591319,0.022271203366859265,0.3463969658659924,-0.6381739704371492,-0.017541572602617517,-1.434846351060781,-1.1884446145778977,-0.08021547872051307
2021-02-17,HRV,Europe,Croatia,2021-02-17,238501.0,502.0,309.714,5375.0,18.0,19.571,0.9,0.057,884.0,216.579,,,,,,,3932.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,75.88,4.795,,216.579,,963.0,52.78,44.0,,135015.66666666666,80721.0,54294.666666666664,0.044246090546134834,0.325180988892502,0.22984395318595574,0.07651409477766902,0.03285769156904167,0.02267690277480562,0.3282764433206911,-0.6476381740415212,0.019590627331325976,-1.4257704174389694,-1.1873695062742522,-0.14436579548462156
2021-02-18,HRV,Europe,Croatia,2021-02-18,238866.0,365.0,308.143,5399.0,24.0,19.429,0.93,0.057,829.0,203.104,,,142222.0,87169.0,55053.0,,4207.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,75.495,4.76,,203.104,1.35,1031.0,52.78,44.0,,142222.0,87169.0,55053.0,0.043958346536100604,0.32275068887025277,0.23374512353706112,0.07756820682544774,0.035953524102170155,0.02308260218275198,0.3050990307627476,-0.6490257861612103,0.010356349939697126,-1.416694483817158,-1.1862943979706064,-0.22641852622941147
2021-02-19,HRV,Europe,Croatia,2021-02-19,239254.0,388.0,310.571,5407.0,8.0,17.857,0.98,0.058,798.0,195.509,,,,,,,4782.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,76.09,4.375,,195.509,,1172.0,52.78,44.0,,148203.0,92454.5,55748.5,0.04440305847522417,0.2958462407366205,0.2350455136540962,0.07868874237212753,0.038491213750720184,0.02345468649689707,0.2920353982300885,-0.6468812144065285,-0.09187100259298062,-1.409254836305048,-1.1853083700692628,-0.2726664290128385
2021-02-20,HRV,Europe,Croatia,2021-02-20,239685.0,431.0,318.0,5420.0,13.0,17.286,1.02,0.059,782.0,191.589,,,,,,,5356.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,77.91,4.235,,191.589,,1312.0,52.78,44.0,,154184.0,97740.0,56444.0,0.04576375246029371,0.2860736962809564,0.23715864759427818,0.0799334609819704,0.04102890339927021,0.023826770811042158,0.2852928782132322,-0.6403194254586162,-0.12900320252692388,-1.4018151887929382,-1.1843223421679192,-0.2965363143204138
2021-02-21,HRV,Europe,Croatia,2021-02-21,239945.0,260.0,326.857,5429.0,9.0,15.857,1.06,0.06,789.0,193.304,,468.698,,,,,5931.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,80.08,3.885,,193.304,,1453.0,52.78,44.0,0.17,160165.0,103025.5,57139.5,0.04738599860725306,0.2616166629584624,0.23862158647594278,0.0806843353173744,0.04356659304782024,0.024198855125187248,0.28824273072060685,-0.6324963315413112,-0.2219312475454969,-1.3943755412808283,-1.1833363142665756,-0.2860932394983496
