date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized
2021-02-23,HRV,Europe,Croatia,240360.0,343.0,337.286,5462.0,13.0,15.0,1.14,0.061,786.0,192.56900000000002,,,,,,,6757.0,4081657.0,73.726,175111.0,117041.0,58070.0,0.06099139716707486,0.19021773590169547,0.5469203805708562,0.441569345010095,0.05144319989314177,0.02498659006631084,0.2631224764468371
2021-02-24,HRV,Europe,Croatia,241048.0,688.0,363.85699999999997,5477.0,15.0,14.571,1.17,0.065,791.0,193.794,,,184076.0,125771.0,58305.0,,7009.0,4081657.0,73.726,184076.0,125771.0,58305.0,0.06579826669758963,0.18477750865490697,0.5484226339509264,0.44283328648666526,0.05573029690970529,0.025113788226430046,0.26480484522207265
2021-02-25,HRV,Europe,Croatia,241592.0,544.0,389.42900000000003,5489.0,12.0,12.857000000000001,1.18,0.069,790.0,193.549,,,194267.0,135756.0,58511.0,10191.0,7435.0,4081657.0,73.726,194267.0,135756.0,58511.0,0.07042441052485712,0.16304196203253993,0.5496244366549824,0.44383268207279053,0.060633694814675135,0.02522528959232178,0.26446837146702556
2021-02-26,HRV,Europe,Croatia,242097.0,505.0,406.14300000000003,5503.0,14.0,13.714,1.17,0.07200000000000001,780.0,191.09900000000002,,,,,,,7252.0,4081657.0,73.726,198967.25,140088.25,58879.0,0.07344808360200981,0.17390973534372345,0.5510265398097145,0.444760429813587,0.06276116057068971,0.025424476498380796,0.2611036339165545
2021-02-27,HRV,Europe,Croatia,242617.0,520.0,418.85699999999997,5511.0,8.0,13.0,1.17,0.07400000000000001,760.0,186.199,,,,,,,7069.0,4081657.0,73.726,203667.5,144420.5,59247.0,0.07574813023973381,0.16485537111480275,0.5518277416124185,0.44571573441797147,0.0648886263267043,0.025623663404439813,0.2543741588156124
2021-02-28,HRV,Europe,Croatia,242973.0,356.0,432.57099999999997,5526.0,15.0,13.857000000000001,1.17,0.075,762.0,186.68900000000002,,466.686,,,,,6886.0,4081657.0,73.726,208367.75,148752.75,59615.0,0.07822908348731501,0.1757231444259863,0.5533299949924887,0.44636975064712703,0.06701609208271887,0.02582285031049883,0.2550471063257066
2021-03-01,HRV,Europe,Croatia,243064.0,91.0,435.286,5537.0,11.0,12.571,1.17,0.076,791.0,193.794,,,213068.0,153085.0,59983.0,,6703.0,4081657.0,73.726,213068.0,153085.0,59983.0,0.07872024493307722,0.15941514386801425,0.5544316474712068,0.4465369289528943,0.06914355783873345,0.026022037216557846,0.26480484522207265
2021-03-02,HRV,Europe,Croatia,243458.0,394.0,442.57099999999997,5548.0,11.0,12.286,1.18,0.076,770.0,188.649,,,,,,,6800.0,4081657.0,73.726,222712.0,162723.33333333334,59988.666666666664,0.08003814958588668,0.15580100688588203,0.5555332999499248,0.44726075590313946,0.07387671592326703,0.026025104406234477,0.25773889636608344
2021-03-03,HRV,Europe,Croatia,244205.0,747.0,451.0,5555.0,7.0,11.142999999999999,1.19,0.079,758.0,185.709,,,,,,,6897.0,4081657.0,73.726,232356.0,172361.66666666666,59994.333333333336,0.08156301140037274,0.14130641541017283,0.556234351527291,0.4486330877098226,0.07860987400780058,0.026028171595911115,0.25370121130551815
2021-03-04,HRV,Europe,Croatia,244872.0,667.0,468.57099999999997,5564.0,9.0,10.714,1.2,0.081,740.0,181.299,,,242000.0,182000.0,60000.0,,6819.0,4081657.0,73.726,242000.0,182000.0,60000.0,0.08474172144217303,0.13586618816338436,0.5571357035553329,0.4498584495773696,0.08334303209233415,0.026031238785587746,0.24764468371467027
2021-03-05,HRV,Europe,Croatia,245462.0,590.0,480.714,5570.0,6.0,9.571,1.2,0.08199999999999999,744.0,182.27900000000002,,,,,,,6977.0,4081657.0,73.726,247805.75,187041.75,60764.0,0.0869384704056686,0.12137159668767515,0.557736604907361,0.4509423528784981,0.08581891655777046,0.02644476812316679,0.24899057873485866
2021-03-06,HRV,Europe,Croatia,246120.0,658.0,500.42900000000003,5585.0,15.0,10.571,1.2,0.086,738.0,180.80900000000003,,,,,,,7135.0,4081657.0,73.726,253611.5,192083.5,61528.0,0.09050504421900266,0.1340527790811215,0.5592388582874311,0.45215118062789234,0.08829480102320679,0.02685829746074584,0.24697173620457605
2021-03-07,HRV,Europe,Croatia,246514.0,394.0,505.85699999999997,5590.0,5.0,9.142999999999999,1.2,0.086,767.0,187.91400000000002,,520.999,,,,,7293.0,4081657.0,73.726,259417.25,197125.25,62292.0,0.09148700529730736,0.1159440506232801,0.5597396094141212,0.4528750075781375,0.09077068548864312,0.027271826798324884,0.25672947510094213
2021-03-08,HRV,Europe,Croatia,246608.0,94.0,506.286,5609.0,19.0,10.286,1.21,0.079,805.0,197.22400000000002,,,265223.0,202167.0,63056.0,,7451.0,4081657.0,73.726,265223.0,202167.0,63056.0,0.09156461423293608,0.1304386420989893,0.5616424636955433,0.45304769725662236,0.09324656995407944,0.027685356135903928,0.26951547779273216
2021-03-09,HRV,Europe,Croatia,247099.0,491.0,520.143,5621.0,12.0,10.429,1.23,0.083,785.0,192.324,,,,,,,7349.0,4081657.0,73.726,274156.25,209981.0,64175.25,0.09407143712572685,0.13225205118125213,0.5628442663995994,0.45394972525807004,0.09708384098356711,0.02829117120276957,0.26278600269179003
